[76116.388464] TCP: my_cca: cwnd=93 rtt=758 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.389730] TCP: my_cca: cwnd=94 rtt=1019 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.390806] TCP: my_cca: cwnd=95 rtt=663 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.391885] TCP: my_cca: cwnd=96 rtt=700 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.393220] TCP: my_cca: cwnd=97 rtt=790 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.394287] TCP: my_cca: cwnd=98 rtt=805 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.394544] TCP: my_cca: set_state open(0)->cwr(2) cwnd=98 ssthresh=49 phase=congestion_avoidance ca_state=cwr(2) Destination: 128.178.122.39:55772
[76116.394836] TCP: my_cca: cwnd=49 rtt=817 phase=loss_recovery Destination: 128.178.122.39:55772
[76116.395191] TCP: my_cca: set_state cwr(2)->open(0) cwnd=49 ssthresh=49 phase=loss_recovery ca_state=open(0) Destination: 128.178.122.39:55772
[76116.395968] TCP: my_cca: cwnd=50 rtt=517 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.396444] TCP: my_cca: cwnd=51 rtt=418 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.397261] TCP: my_cca: cwnd=52 rtt=576 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.397749] TCP: my_cca: cwnd=53 rtt=574 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.398351] TCP: my_cca: cwnd=54 rtt=421 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.399147] TCP: my_cca: cwnd=55 rtt=490 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.399701] TCP: my_cca: cwnd=56 rtt=495 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.400446] TCP: my_cca: cwnd=57 rtt=612 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.401233] TCP: my_cca: cwnd=58 rtt=710 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.401756] TCP: my_cca: cwnd=59 rtt=713 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.402691] TCP: my_cca: cwnd=60 rtt=588 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.403306] TCP: my_cca: cwnd=61 rtt=699 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.404041] TCP: my_cca: cwnd=62 rtt=627 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.404824] TCP: my_cca: cwnd=63 rtt=626 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.405593] TCP: my_cca: cwnd=64 rtt=596 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.406503] TCP: my_cca: cwnd=65 rtt=632 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.407262] TCP: my_cca: cwnd=66 rtt=737 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.408011] TCP: my_cca: cwnd=67 rtt=700 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.408771] TCP: my_cca: cwnd=68 rtt=643 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.409817] TCP: my_cca: cwnd=69 rtt=595 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.410531] TCP: my_cca: cwnd=70 rtt=588 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.411346] TCP: my_cca: cwnd=71 rtt=869 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.412357] TCP: my_cca: cwnd=72 rtt=845 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.413150] TCP: my_cca: cwnd=73 rtt=773 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.413944] TCP: my_cca: cwnd=74 rtt=844 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.415020] TCP: my_cca: cwnd=75 rtt=861 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.415791] TCP: my_cca: cwnd=76 rtt=766 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.416863] TCP: my_cca: cwnd=77 rtt=789 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.417839] TCP: my_cca: cwnd=78 rtt=719 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.418725] TCP: my_cca: cwnd=79 rtt=871 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.419841] TCP: my_cca: cwnd=80 rtt=946 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.420577] TCP: my_cca: cwnd=81 rtt=631 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.421595] TCP: my_cca: cwnd=82 rtt=757 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.422693] TCP: my_cca: cwnd=83 rtt=625 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.423718] TCP: my_cca: cwnd=84 rtt=778 phase=congestion_avoidance Destination: 128.178.122.39:55772
