[206115.574207] audit: type=1400 audit(1780869602.243:146): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=137210 comm="cupsd" capability=12  capname="net_admin"
[208748.575287] TCP: my_cca: seq=58800 cwnd=18 rtt=120 bytes_acked=168912096 bytes_sent=168919336 phase=slow_start Destination: 192.168.88.253:42620
[208748.581484] TCP: my_cca: seq=58900 cwnd=18 rtt=148 bytes_acked=169272648 bytes_sent=169278440 phase=slow_start Destination: 192.168.88.253:42620
[208748.587850] TCP: my_cca: seq=59000 cwnd=18 rtt=144 bytes_acked=169654920 bytes_sent=169656368 phase=slow_start Destination: 192.168.88.253:42620
[208748.594368] TCP: my_cca: seq=59100 cwnd=18 rtt=118 bytes_acked=170027056 bytes_sent=170032848 phase=slow_start Destination: 192.168.88.253:42620
[208748.599983] TCP: my_cca: seq=59200 cwnd=18 rtt=114 bytes_acked=170351408 bytes_sent=170357200 phase=slow_start Destination: 192.168.88.253:42620
[208748.606128] TCP: my_cca: seq=59300 cwnd=18 rtt=159 bytes_acked=170714856 bytes_sent=170722096 phase=slow_start Destination: 192.168.88.253:42620
[208748.612167] TCP: my_cca: seq=59400 cwnd=18 rtt=117 bytes_acked=171072512 bytes_sent=171079752 phase=slow_start Destination: 192.168.88.253:42620
[208748.617918] TCP: my_cca: seq=59500 cwnd=18 rtt=139 bytes_acked=171427272 bytes_sent=171428720 phase=slow_start Destination: 192.168.88.253:42620
[208748.623721] TCP: my_cca: seq=59600 cwnd=18 rtt=119 bytes_acked=171767552 bytes_sent=171774792 phase=slow_start Destination: 192.168.88.253:42620
[208748.629400] TCP: my_cca: seq=59700 cwnd=18 rtt=146 bytes_acked=172110728 bytes_sent=172117968 phase=slow_start Destination: 192.168.88.253:42620
[208748.634788] TCP: my_cca: seq=59800 cwnd=18 rtt=150 bytes_acked=172435080 bytes_sent=172442320 phase=slow_start Destination: 192.168.88.253:42620
[208748.640606] TCP: my_cca: seq=59900 cwnd=18 rtt=125 bytes_acked=172785496 bytes_sent=172789840 phase=slow_start Destination: 192.168.88.253:42620
[208748.646756] TCP: my_cca: seq=60000 cwnd=18 rtt=122 bytes_acked=173151840 bytes_sent=173159080 phase=slow_start Destination: 192.168.88.253:42620
[208748.652722] TCP: my_cca: seq=60100 cwnd=18 rtt=117 bytes_acked=173505152 bytes_sent=173512392 phase=slow_start Destination: 192.168.88.253:42620
[208748.658384] TCP: my_cca: seq=60200 cwnd=18 rtt=121 bytes_acked=173846880 bytes_sent=173854120 phase=slow_start Destination: 192.168.88.253:42620
[208748.666072] TCP: my_cca: seq=60300 cwnd=18 rtt=120 bytes_acked=174169784 bytes_sent=174177024 phase=slow_start Destination: 192.168.88.253:42620
[208748.671716] TCP: my_cca: seq=60400 cwnd=18 rtt=113 bytes_acked=174508616 bytes_sent=174514408 phase=slow_start Destination: 192.168.88.253:42620
[208748.677427] TCP: my_cca: seq=60500 cwnd=18 rtt=159 bytes_acked=174854688 bytes_sent=174856136 phase=slow_start Destination: 192.168.88.253:42620
[208748.683156] TCP: my_cca: seq=60600 cwnd=18 rtt=107 bytes_acked=175192072 bytes_sent=175197864 phase=slow_start Destination: 192.168.88.253:42620
[208748.688980] TCP: my_cca: seq=60700 cwnd=18 rtt=134 bytes_acked=175536696 bytes_sent=175539592 phase=slow_start Destination: 192.168.88.253:42620
[208748.694322] TCP: my_cca: seq=60800 cwnd=18 rtt=129 bytes_acked=175856704 bytes_sent=175858152 phase=slow_start Destination: 192.168.88.253:42620
[208748.700019] TCP: my_cca: seq=60900 cwnd=18 rtt=120 bytes_acked=176196984 bytes_sent=176204224 phase=slow_start Destination: 192.168.88.253:42620
[208748.705857] TCP: my_cca: seq=61000 cwnd=18 rtt=157 bytes_acked=176522784 bytes_sent=176530024 phase=slow_start Destination: 192.168.88.253:42620
[208748.712535] TCP: my_cca: seq=61100 cwnd=18 rtt=116 bytes_acked=176880440 bytes_sent=176887680 phase=slow_start Destination: 192.168.88.253:42620
[208748.718061] TCP: my_cca: seq=61200 cwnd=18 rtt=159 bytes_acked=177219272 bytes_sent=177225064 phase=slow_start Destination: 192.168.88.253:42620
[208748.723352] TCP: my_cca: seq=61300 cwnd=18 rtt=128 bytes_acked=177546520 bytes_sent=177549416 phase=slow_start Destination: 192.168.88.253:42620
[208748.728944] TCP: my_cca: seq=61400 cwnd=18 rtt=153 bytes_acked=177883904 bytes_sent=177891144 phase=slow_start Destination: 192.168.88.253:42620
[208748.734387] TCP: my_cca: seq=61500 cwnd=18 rtt=112 bytes_acked=178215496 bytes_sent=178221288 phase=slow_start Destination: 192.168.88.253:42620
[208748.740077] TCP: my_cca: seq=61600 cwnd=18 rtt=141 bytes_acked=178561568 bytes_sent=178563016 phase=slow_start Destination: 192.168.88.253:42620
[208748.745374] TCP: my_cca: seq=61700 cwnd=18 rtt=152 bytes_acked=178885920 bytes_sent=178887368 phase=slow_start Destination: 192.168.88.253:42620
[208748.750556] TCP: my_cca: seq=61800 cwnd=18 rtt=117 bytes_acked=179203032 bytes_sent=179210272 phase=slow_start Destination: 192.168.88.253:42620
[208748.756481] TCP: my_cca: seq=61900 cwnd=18 rtt=163 bytes_acked=179553448 bytes_sent=179559240 phase=slow_start Destination: 192.168.88.253:42620
[208748.762005] TCP: my_cca: seq=62000 cwnd=18 rtt=128 bytes_acked=179893728 bytes_sent=179900968 phase=slow_start Destination: 192.168.88.253:42620
[208748.767409] TCP: my_cca: seq=62100 cwnd=18 rtt=119 bytes_acked=180222424 bytes_sent=180229664 phase=slow_start Destination: 192.168.88.253:42620
[208748.773101] TCP: my_cca: seq=62200 cwnd=18 rtt=117 bytes_acked=180567048 bytes_sent=180572840 phase=slow_start Destination: 192.168.88.253:42620
[208748.778552] TCP: my_cca: seq=62300 cwnd=18 rtt=151 bytes_acked=180888504 bytes_sent=180895744 phase=slow_start Destination: 192.168.88.253:42620
[208748.784628] TCP: my_cca: seq=62400 cwnd=18 rtt=119 bytes_acked=181236024 bytes_sent=181243264 phase=slow_start Destination: 192.168.88.253:42620
[208748.792800] TCP: my_cca: seq=62500 cwnd=18 rtt=159 bytes_acked=181606712 bytes_sent=181613952 phase=slow_start Destination: 192.168.88.253:42620
[208748.798102] TCP: my_cca: seq=62600 cwnd=18 rtt=138 bytes_acked=181929616 bytes_sent=181936856 phase=slow_start Destination: 192.168.88.253:42620
[208748.803805] TCP: my_cca: seq=62700 cwnd=18 rtt=147 bytes_acked=182278584 bytes_sent=182280032 phase=slow_start Destination: 192.168.88.253:42620
[208748.809722] TCP: my_cca: seq=62800 cwnd=18 rtt=105 bytes_acked=182629000 bytes_sent=182633344 phase=slow_start Destination: 192.168.88.253:42620
[208748.815466] TCP: my_cca: seq=62900 cwnd=18 rtt=108 bytes_acked=182980864 bytes_sent=182985208 phase=slow_start Destination: 192.168.88.253:42620
[208748.821070] TCP: my_cca: seq=63000 cwnd=18 rtt=118 bytes_acked=183316800 bytes_sent=183322592 phase=slow_start Destination: 192.168.88.253:42620
[208748.826509] TCP: my_cca: seq=63100 cwnd=18 rtt=138 bytes_acked=183645496 bytes_sent=183652736 phase=slow_start Destination: 192.168.88.253:42620
[208748.832430] TCP: my_cca: seq=63200 cwnd=18 rtt=131 bytes_acked=183987224 bytes_sent=183988672 phase=slow_start Destination: 192.168.88.253:42620
[208748.838102] TCP: my_cca: seq=63300 cwnd=18 rtt=117 bytes_acked=184327504 bytes_sent=184334744 phase=slow_start Destination: 192.168.88.253:42620
[208748.844464] TCP: my_cca: seq=63400 cwnd=18 rtt=118 bytes_acked=184686608 bytes_sent=184693848 phase=slow_start Destination: 192.168.88.253:42620
[208748.850009] TCP: my_cca: seq=63500 cwnd=18 rtt=115 bytes_acked=185019648 bytes_sent=185025440 phase=slow_start Destination: 192.168.88.253:42620
[208748.856046] TCP: my_cca: seq=63600 cwnd=18 rtt=123 bytes_acked=185375856 bytes_sent=185383096 phase=slow_start Destination: 192.168.88.253:42620
[208748.861334] TCP: my_cca: seq=63700 cwnd=18 rtt=136 bytes_acked=185700208 bytes_sent=185703104 phase=slow_start Destination: 192.168.88.253:42620
[208748.866842] TCP: my_cca: seq=63800 cwnd=18 rtt=172 bytes_acked=186026008 bytes_sent=186033248 phase=slow_start Destination: 192.168.88.253:42620
[208748.871681] TCP: my_cca: seq=63900 cwnd=18 rtt=95 bytes_acked=186330088 bytes_sent=186334432 phase=slow_start Destination: 192.168.88.253:42620
[208748.875256] TCP: my_cca: seq=64000 cwnd=18 rtt=110 bytes_acked=186577696 bytes_sent=186586384 phase=slow_start Destination: 192.168.88.253:42620
[208748.878805] TCP: my_cca: seq=64100 cwnd=18 rtt=100 bytes_acked=186826752 bytes_sent=186832544 phase=slow_start Destination: 192.168.88.253:42620
[208748.882424] TCP: my_cca: seq=64200 cwnd=18 rtt=149 bytes_acked=187084496 bytes_sent=187091736 phase=slow_start Destination: 192.168.88.253:42620
[208748.886020] TCP: my_cca: seq=64300 cwnd=18 rtt=106 bytes_acked=187342240 bytes_sent=187348032 phase=slow_start Destination: 192.168.88.253:42620
[208748.889738] TCP: my_cca: seq=64400 cwnd=18 rtt=118 bytes_acked=187599984 bytes_sent=187607224 phase=slow_start Destination: 192.168.88.253:42620
[208748.893226] TCP: my_cca: seq=64500 cwnd=18 rtt=113 bytes_acked=187846144 bytes_sent=187851936 phase=slow_start Destination: 192.168.88.253:42620
[208748.896778] TCP: my_cca: seq=64600 cwnd=18 rtt=123 bytes_acked=188092304 bytes_sent=188099544 phase=slow_start Destination: 192.168.88.253:42620
[208748.900304] TCP: my_cca: seq=64700 cwnd=18 rtt=104 bytes_acked=188339912 bytes_sent=188344256 phase=slow_start Destination: 192.168.88.253:42620
[208748.903794] TCP: my_cca: seq=64800 cwnd=18 rtt=114 bytes_acked=188587520 bytes_sent=188593312 phase=slow_start Destination: 192.168.88.253:42620
[208748.907365] TCP: my_cca: seq=64900 cwnd=18 rtt=115 bytes_acked=188833680 bytes_sent=188840920 phase=slow_start Destination: 192.168.88.253:42620
[208748.911084] TCP: my_cca: seq=65000 cwnd=18 rtt=129 bytes_acked=189084184 bytes_sent=189091424 phase=slow_start Destination: 192.168.88.253:42620
[208748.914910] TCP: my_cca: seq=65100 cwnd=18 rtt=141 bytes_acked=189339032 bytes_sent=189346272 phase=slow_start Destination: 192.168.88.253:42620
[208748.919253] TCP: my_cca: seq=65200 cwnd=18 rtt=137 bytes_acked=189622840 bytes_sent=189630080 phase=slow_start Destination: 192.168.88.253:42620
[208748.925307] TCP: my_cca: seq=65300 cwnd=18 rtt=167 bytes_acked=189983392 bytes_sent=189989184 phase=slow_start Destination: 192.168.88.253:42620
[208748.931390] TCP: my_cca: seq=65400 cwnd=18 rtt=122 bytes_acked=190339600 bytes_sent=190346840 phase=slow_start Destination: 192.168.88.253:42620
[208748.937586] TCP: my_cca: seq=65500 cwnd=18 rtt=112 bytes_acked=190713184 bytes_sent=190718976 phase=slow_start Destination: 192.168.88.253:42620
[208748.943576] TCP: my_cca: seq=65600 cwnd=18 rtt=119 bytes_acked=191072288 bytes_sent=191078080 phase=slow_start Destination: 192.168.88.253:42620
[208748.949864] TCP: my_cca: seq=65700 cwnd=18 rtt=130 bytes_acked=191434288 bytes_sent=191441528 phase=slow_start Destination: 192.168.88.253:42620
[208748.955999] TCP: my_cca: seq=65800 cwnd=18 rtt=116 bytes_acked=191796288 bytes_sent=191802080 phase=slow_start Destination: 192.168.88.253:42620
[208748.962193] TCP: my_cca: seq=65900 cwnd=18 rtt=119 bytes_acked=192161184 bytes_sent=192166976 phase=slow_start Destination: 192.168.88.253:42620
[208748.968065] TCP: my_cca: seq=66000 cwnd=18 rtt=114 bytes_acked=192514496 bytes_sent=192520288 phase=slow_start Destination: 192.168.88.253:42620
[208748.972866] TCP: my_cca: seq=66100 cwnd=18 rtt=136 bytes_acked=192815680 bytes_sent=192821472 phase=slow_start Destination: 192.168.88.253:42620
[208748.976983] TCP: my_cca: seq=66200 cwnd=18 rtt=131 bytes_acked=193082112 bytes_sent=193087904 phase=slow_start Destination: 192.168.88.253:42620
[208748.981231] TCP: my_cca: seq=66300 cwnd=18 rtt=182 bytes_acked=193342752 bytes_sent=193348544 phase=slow_start Destination: 192.168.88.253:42620
[208748.985158] TCP: my_cca: seq=66400 cwnd=18 rtt=147 bytes_acked=193603392 bytes_sent=193609184 phase=slow_start Destination: 192.168.88.253:42620
[208748.989116] TCP: my_cca: seq=66500 cwnd=18 rtt=154 bytes_acked=193862584 bytes_sent=193869824 phase=slow_start Destination: 192.168.88.253:42620
[208748.993023] TCP: my_cca: seq=66600 cwnd=18 rtt=150 bytes_acked=194130464 bytes_sent=194136256 phase=slow_start Destination: 192.168.88.253:42620
[208748.996877] TCP: my_cca: seq=66700 cwnd=18 rtt=114 bytes_acked=194394000 bytes_sent=194401240 phase=slow_start Destination: 192.168.88.253:42620
[208749.000815] TCP: my_cca: seq=66800 cwnd=18 rtt=120 bytes_acked=194660432 bytes_sent=194667672 phase=slow_start Destination: 192.168.88.253:42620
[208749.004907] TCP: my_cca: seq=66900 cwnd=18 rtt=93 bytes_acked=194926864 bytes_sent=194932656 phase=slow_start Destination: 192.168.88.253:42620
[208749.008820] TCP: my_cca: seq=67000 cwnd=18 rtt=145 bytes_acked=195194744 bytes_sent=195201984 phase=slow_start Destination: 192.168.88.253:42620
[208749.012610] TCP: my_cca: seq=67100 cwnd=18 rtt=121 bytes_acked=195456832 bytes_sent=195462624 phase=slow_start Destination: 192.168.88.253:42620
[208749.016405] TCP: my_cca: seq=67200 cwnd=18 rtt=95 bytes_acked=195713128 bytes_sent=195717472 phase=slow_start Destination: 192.168.88.253:42620
[208749.020339] TCP: my_cca: seq=67300 cwnd=18 rtt=132 bytes_acked=195982456 bytes_sent=195989696 phase=slow_start Destination: 192.168.88.253:42620
[208749.024242] TCP: my_cca: seq=67400 cwnd=18 rtt=119 bytes_acked=196247440 bytes_sent=196254680 phase=slow_start Destination: 192.168.88.253:42620
[208749.028139] TCP: my_cca: seq=67500 cwnd=18 rtt=132 bytes_acked=196510976 bytes_sent=196516768 phase=slow_start Destination: 192.168.88.253:42620
[208749.033403] TCP: my_cca: seq=67600 cwnd=18 rtt=155 bytes_acked=196788992 bytes_sent=196794784 phase=slow_start Destination: 192.168.88.253:42620
[208749.036965] TCP: my_cca: seq=67700 cwnd=18 rtt=121 bytes_acked=197042392 bytes_sent=197049632 phase=slow_start Destination: 192.168.88.253:42620
[208749.040983] TCP: my_cca: seq=67800 cwnd=18 rtt=116 bytes_acked=197313168 bytes_sent=197320408 phase=slow_start Destination: 192.168.88.253:42620
[208749.044767] TCP: my_cca: seq=67900 cwnd=18 rtt=117 bytes_acked=197570912 bytes_sent=197576704 phase=slow_start Destination: 192.168.88.253:42620
[208749.048610] TCP: my_cca: seq=68000 cwnd=18 rtt=113 bytes_acked=197834448 bytes_sent=197841688 phase=slow_start Destination: 192.168.88.253:42620
[208749.052394] TCP: my_cca: seq=68100 cwnd=18 rtt=103 bytes_acked=198092192 bytes_sent=198097984 phase=slow_start Destination: 192.168.88.253:42620
[208749.055925] TCP: my_cca: seq=68200 cwnd=18 rtt=107 bytes_acked=198335456 bytes_sent=198341248 phase=slow_start Destination: 192.168.88.253:42620
[208749.059528] TCP: my_cca: seq=68300 cwnd=18 rtt=112 bytes_acked=198587408 bytes_sent=198594648 phase=slow_start Destination: 192.168.88.253:42620
[208749.063014] TCP: my_cca: seq=68400 cwnd=18 rtt=102 bytes_acked=198835016 bytes_sent=198839360 phase=slow_start Destination: 192.168.88.253:42620
[208749.066547] TCP: my_cca: seq=68500 cwnd=18 rtt=140 bytes_acked=199085520 bytes_sent=199092760 phase=slow_start Destination: 192.168.88.253:42620
[208749.070210] TCP: my_cca: seq=68600 cwnd=18 rtt=121 bytes_acked=199346160 bytes_sent=199353400 phase=slow_start Destination: 192.168.88.253:42620
[208749.074489] TCP: my_cca: seq=68700 cwnd=18 rtt=197 bytes_acked=199621280 bytes_sent=199627072 phase=slow_start Destination: 192.168.88.253:42620
[208749.078383] TCP: my_cca: seq=68800 cwnd=18 rtt=111 bytes_acked=199873232 bytes_sent=199880472 phase=slow_start Destination: 192.168.88.253:42620
[208749.081966] TCP: my_cca: seq=68900 cwnd=18 rtt=103 bytes_acked=200125184 bytes_sent=200130976 phase=slow_start Destination: 192.168.88.253:42620
[208749.085668] TCP: my_cca: seq=69000 cwnd=18 rtt=105 bytes_acked=200380032 bytes_sent=200385824 phase=slow_start Destination: 192.168.88.253:42620
[208749.089332] TCP: my_cca: seq=69100 cwnd=18 rtt=145 bytes_acked=200627640 bytes_sent=200634880 phase=slow_start Destination: 192.168.88.253:42620
[208749.093198] TCP: my_cca: seq=69200 cwnd=18 rtt=124 bytes_acked=200881040 bytes_sent=200888280 phase=slow_start Destination: 192.168.88.253:42620
[208749.096854] TCP: my_cca: seq=69300 cwnd=18 rtt=118 bytes_acked=201135888 bytes_sent=201143128 phase=slow_start Destination: 192.168.88.253:42620
[208749.114334] TCP: my_cca: seq=69500 cwnd=18 rtt=123 bytes_acked=201835272 bytes_sent=201842512 phase=slow_start Destination: 192.168.88.253:42620
[208749.120728] TCP: my_cca: seq=69600 cwnd=18 rtt=123 bytes_acked=202205960 bytes_sent=202213200 phase=slow_start Destination: 192.168.88.253:42620
[208749.124802] TCP: my_cca: seq=69700 cwnd=18 rtt=123 bytes_acked=202483976 bytes_sent=202491216 phase=slow_start Destination: 192.168.88.253:42620
[208749.128552] TCP: my_cca: seq=69800 cwnd=18 rtt=145 bytes_acked=202746064 bytes_sent=202753304 phase=slow_start Destination: 192.168.88.253:42620
[208749.132916] TCP: my_cca: seq=69900 cwnd=18 rtt=114 bytes_acked=203025528 bytes_sent=203031320 phase=slow_start Destination: 192.168.88.253:42620
[208749.137963] TCP: my_cca: seq=70000 cwnd=18 rtt=171 bytes_acked=203342640 bytes_sent=203348432 phase=slow_start Destination: 192.168.88.253:42620
[208749.141964] TCP: my_cca: seq=70100 cwnd=18 rtt=113 bytes_acked=203610520 bytes_sent=203616312 phase=slow_start Destination: 192.168.88.253:42620
[208749.146438] TCP: my_cca: seq=70200 cwnd=18 rtt=164 bytes_acked=203891432 bytes_sent=203900120 phase=slow_start Destination: 192.168.88.253:42620
[208749.152441] TCP: my_cca: seq=70300 cwnd=18 rtt=154 bytes_acked=204170896 bytes_sent=204178136 phase=slow_start Destination: 192.168.88.253:42620
[208749.156543] TCP: my_cca: seq=70400 cwnd=18 rtt=157 bytes_acked=204431536 bytes_sent=204438776 phase=slow_start Destination: 192.168.88.253:42620
[208749.161254] TCP: my_cca: seq=70500 cwnd=18 rtt=140 bytes_acked=204715344 bytes_sent=204722584 phase=slow_start Destination: 192.168.88.253:42620
[208749.164864] TCP: my_cca: seq=70600 cwnd=18 rtt=83 bytes_acked=204965848 bytes_sent=204971640 phase=slow_start Destination: 192.168.88.253:42620
[208749.168839] TCP: my_cca: seq=70700 cwnd=18 rtt=134 bytes_acked=205230832 bytes_sent=205238072 phase=slow_start Destination: 192.168.88.253:42620
[208749.173399] TCP: my_cca: seq=70800 cwnd=18 rtt=110 bytes_acked=205513192 bytes_sent=205520432 phase=slow_start Destination: 192.168.88.253:42620
[208749.177805] TCP: my_cca: seq=70900 cwnd=18 rtt=106 bytes_acked=205782520 bytes_sent=205788312 phase=slow_start Destination: 192.168.88.253:42620
[208749.184570] TCP: my_cca: seq=71000 cwnd=18 rtt=112 bytes_acked=206131488 bytes_sent=206135832 phase=slow_start Destination: 192.168.88.253:42620
[208749.192010] TCP: my_cca: seq=71100 cwnd=18 rtt=117 bytes_acked=206529688 bytes_sent=206535480 phase=slow_start Destination: 192.168.88.253:42620
[208749.197092] TCP: my_cca: seq=71200 cwnd=18 rtt=168 bytes_acked=206820736 bytes_sent=206825080 phase=slow_start Destination: 192.168.88.253:42620
[208749.201934] TCP: my_cca: seq=71300 cwnd=18 rtt=124 bytes_acked=207117576 bytes_sent=207124816 phase=slow_start Destination: 192.168.88.253:42620
[208749.206488] TCP: my_cca: seq=71400 cwnd=18 rtt=106 bytes_acked=207404280 bytes_sent=207410072 phase=slow_start Destination: 192.168.88.253:42620
[208749.214253] TCP: my_cca: seq=71500 cwnd=18 rtt=175 bytes_acked=207821304 bytes_sent=207827096 phase=slow_start Destination: 192.168.88.253:42620
[208749.220759] TCP: my_cca: seq=71600 cwnd=18 rtt=141 bytes_acked=208178960 bytes_sent=208186200 phase=slow_start Destination: 192.168.88.253:42620
[208749.227192] TCP: my_cca: seq=71700 cwnd=18 rtt=149 bytes_acked=208543856 bytes_sent=208545304 phase=slow_start Destination: 192.168.88.253:42620
[208749.233662] TCP: my_cca: seq=71800 cwnd=18 rtt=139 bytes_acked=208914544 bytes_sent=208915992 phase=slow_start Destination: 192.168.88.253:42620
