[378917.006670] audit: type=1400 audit(1781042404.528:156): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=2401019 comm="cupsd" capability=12  capname="net_admin"
[378917.055091] audit: type=1400 audit(1781042404.576:157): apparmor="DENIED" operation="capable" profile="/usr/sbin/cups-browsed" pid=2401041 comm="cups-browsed" capability=23  capname="sys_nice"
[400886.138247] audit: type=1326 audit(1781064373.769:158): auid=1000 uid=1000 gid=1000 ses=3 subj=snap.snap-store.ubuntu-software pid=211902 comm="pool-org.gnome." exe="/snap/snap-store/1216/usr/bin/snap-store" sig=0 arch=c000003e syscall=93 compat=0 ip=0x7f4bf0bc1b1b code=0x50000
[402336.181986] systemd[1]: systemd 249.11-0ubuntu3.21 running in system mode (+PAM +AUDIT +SELINUX +APPARMOR +IMA +SMACK +SECCOMP +GCRYPT +GNUTLS +OPENSSL +ACL +BLKID +CURL +ELFUTILS +FIDO2 +IDN2 -IDN +IPTC +KMOD +LIBCRYPTSETUP +LIBFDISK +PCRE2 -PWQUALITY -P11KIT -QRENCODE +BZIP2 +LZ4 +XZ +ZLIB +ZSTD -XKBCOMMON +UTMP +SYSVINIT default-hierarchy=unified)
[402336.200859] systemd[1]: Detected architecture x86-64.
[402336.201047] Lockdown: systemd: /dev/mem,kmem,port is restricted; see man kernel_lockdown.7
[402336.315698] systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.
[402336.363974] systemd[1]: /lib/systemd/system/snapd.service:23: Unknown key name 'RestartMode' in section 'Service', ignoring.
[402337.070075] systemd-journald[280]: Received SIGTERM from PID 1 (systemd).
[402337.070450] systemd[1]: Stopping Journal Service...
[402337.108349] systemd[1]: systemd-journald.service: Deactivated successfully.
[402337.108837] systemd[1]: Stopped Journal Service.
[402337.108895] systemd[1]: systemd-journald.service: Consumed 6h 51min 28.868s CPU time.
[402337.112700] systemd[1]: Starting Journal Service...
[402337.160449] systemd[1]: Started Journal Service.
[434358.102495] TCP: my_cca: seq=9000 cwnd=48 rtt=491 bytes_acked=31197160 bytes_sent=31811112 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.105759] TCP: my_cca: seq=9100 cwnd=53 rtt=684 bytes_acked=31567848 bytes_sent=32189040 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.108559] TCP: my_cca: seq=9200 cwnd=57 rtt=632 bytes_acked=31912472 bytes_sent=32536560 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.111569] TCP: my_cca: seq=9300 cwnd=61 rtt=723 bytes_acked=32265784 bytes_sent=32882632 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.114528] TCP: my_cca: seq=9400 cwnd=65 rtt=483 bytes_acked=32613304 bytes_sent=33225808 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.117477] TCP: my_cca: seq=9500 cwnd=69 rtt=545 bytes_acked=32960824 bytes_sent=33602288 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.120577] TCP: my_cca: seq=9597 cwnd=72 rtt=691 bytes_acked=33322824 bytes_sent=33977320 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.120654] TCP: my_cca: seq=9600 cwnd=43 rtt=558 bytes_acked=33334408 bytes_sent=33977320 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.121169] TCP: my_cca: seq=9618 cwnd=36 rtt=361 bytes_acked=33393776 bytes_sent=34029448 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.123695] TCP: my_cca: seq=9700 cwnd=41 rtt=411 bytes_acked=33689168 bytes_sent=34329184 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.126682] TCP: my_cca: seq=9800 cwnd=46 rtt=433 bytes_acked=34042480 bytes_sent=34686840 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.129545] TCP: my_cca: seq=9900 cwnd=51 rtt=537 bytes_acked=34379864 bytes_sent=35027120 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.132407] TCP: my_cca: seq=10000 cwnd=56 rtt=620 bytes_acked=34714352 bytes_sent=35376088 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.135161] TCP: my_cca: seq=10100 cwnd=59 rtt=745 bytes_acked=35038704 bytes_sent=35688856 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.138241] TCP: my_cca: seq=10200 cwnd=64 rtt=677 bytes_acked=35400704 bytes_sent=36062440 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.141263] TCP: my_cca: seq=10300 cwnd=67 rtt=533 bytes_acked=35756912 bytes_sent=36405616 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.144092] TCP: my_cca: seq=10400 cwnd=71 rtt=711 bytes_acked=36091400 bytes_sent=36751688 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.146503] TCP: my_cca: seq=10479 cwnd=73 rtt=707 bytes_acked=36373760 bytes_sent=37064456 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.147116] TCP: my_cca: seq=10500 cwnd=36 rtt=324 bytes_acked=36443264 bytes_sent=37116584 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.147126] TCP: my_cca: seq=10501 cwnd=36 rtt=334 bytes_acked=36446160 bytes_sent=37116584 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.150068] TCP: my_cca: seq=10600 cwnd=42 rtt=344 bytes_acked=36793680 bytes_sent=37461208 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.153214] TCP: my_cca: seq=10700 cwnd=48 rtt=485 bytes_acked=37164368 bytes_sent=37834792 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.156247] TCP: my_cca: seq=10800 cwnd=52 rtt=609 bytes_acked=37522024 bytes_sent=38211272 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.159241] TCP: my_cca: seq=10900 cwnd=57 rtt=448 bytes_acked=37872440 bytes_sent=38558792 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.162263] TCP: my_cca: seq=11000 cwnd=61 rtt=622 bytes_acked=38230096 bytes_sent=38932376 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.165168] TCP: my_cca: seq=11100 cwnd=65 rtt=624 bytes_acked=38570376 bytes_sent=39277000 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.168256] TCP: my_cca: seq=11200 cwnd=69 rtt=541 bytes_acked=38933824 bytes_sent=39650584 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.170308] TCP: my_cca: seq=11270 cwnd=71 rtt=711 bytes_acked=39175640 bytes_sent=39901088 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.170933] TCP: my_cca: seq=11288 cwnd=35 rtt=333 bytes_acked=39248040 bytes_sent=39954664 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.171304] TCP: my_cca: seq=11300 cwnd=36 rtt=406 bytes_acked=39294376 bytes_sent=39987968 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.174588] TCP: my_cca: seq=11400 cwnd=42 rtt=362 bytes_acked=39678096 bytes_sent=40377480 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.177491] TCP: my_cca: seq=11500 cwnd=48 rtt=446 bytes_acked=40021272 bytes_sent=40733688 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.180424] TCP: my_cca: seq=11600 cwnd=52 rtt=454 bytes_acked=40364448 bytes_sent=41084104 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.183375] TCP: my_cca: seq=11700 cwnd=57 rtt=527 bytes_acked=40711968 bytes_sent=41451896 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.186388] TCP: my_cca: seq=11800 cwnd=61 rtt=667 bytes_acked=41068176 bytes_sent=41799416 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.189406] TCP: my_cca: seq=11900 cwnd=65 rtt=518 bytes_acked=41422936 bytes_sent=42142592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.192499] TCP: my_cca: seq=12000 cwnd=69 rtt=692 bytes_acked=41783488 bytes_sent=42516176 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.195696] TCP: my_cca: seq=12100 cwnd=72 rtt=689 bytes_acked=42161416 bytes_sent=42889760 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.198359] TCP: my_cca: seq=12183 cwnd=75 rtt=706 bytes_acked=42475632 bytes_sent=43240176 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.198870] TCP: my_cca: seq=12200 cwnd=37 rtt=661 bytes_acked=42536448 bytes_sent=43277824 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.199013] TCP: my_cca: seq=12203 cwnd=37 rtt=407 bytes_acked=42552376 bytes_sent=43293752 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.202118] TCP: my_cca: seq=12300 cwnd=43 rtt=395 bytes_acked=42917272 bytes_sent=43676024 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.205141] TCP: my_cca: seq=12400 cwnd=48 rtt=581 bytes_acked=43274928 bytes_sent=44035128 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.208181] TCP: my_cca: seq=12500 cwnd=53 rtt=488 bytes_acked=43635480 bytes_sent=44388440 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.211387] TCP: my_cca: seq=12600 cwnd=58 rtt=531 bytes_acked=44010512 bytes_sent=44763472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.214521] TCP: my_cca: seq=12700 cwnd=62 rtt=506 bytes_acked=44379752 bytes_sent=45138504 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.217517] TCP: my_cca: seq=12800 cwnd=66 rtt=596 bytes_acked=44731616 bytes_sent=45513536 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.220581] TCP: my_cca: seq=12900 cwnd=70 rtt=732 bytes_acked=45090720 bytes_sent=45855264 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.223528] TCP: my_cca: seq=13000 cwnd=73 rtt=781 bytes_acked=45439688 bytes_sent=46204232 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.223744] TCP: my_cca: seq=13008 cwnd=73 rtt=699 bytes_acked=45462856 bytes_sent=46301248 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.224350] TCP: my_cca: seq=13027 cwnd=36 rtt=340 bytes_acked=45535256 bytes_sent=46354824 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.226604] TCP: my_cca: seq=13100 cwnd=40 rtt=328 bytes_acked=45801688 bytes_sent=46612568 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.236534] TCP: my_cca: seq=13400 cwnd=57 rtt=613 bytes_acked=46947056 bytes_sent=47789792 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.239573] TCP: my_cca: seq=13500 cwnd=60 rtt=471 bytes_acked=47304712 bytes_sent=48138760 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.242478] TCP: my_cca: seq=13600 cwnd=63 rtt=705 bytes_acked=47646440 bytes_sent=48480488 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.245454] TCP: my_cca: seq=13700 cwnd=67 rtt=760 bytes_acked=47989616 bytes_sent=48826560 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.248716] TCP: my_cca: seq=13800 cwnd=71 rtt=557 bytes_acked=48374784 bytes_sent=49227656 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.251763] TCP: my_cca: seq=13900 cwnd=73 rtt=734 bytes_acked=48732440 bytes_sent=49575176 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.252558] TCP: my_cca: seq=13925 cwnd=74 rtt=692 bytes_acked=48823664 bytes_sent=49699704 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.253184] TCP: my_cca: seq=13945 cwnd=37 rtt=346 bytes_acked=48898960 bytes_sent=49753280 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.255017] TCP: my_cca: seq=14000 cwnd=40 rtt=455 bytes_acked=49113264 bytes_sent=49970480 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.257975] TCP: my_cca: seq=14100 cwnd=46 rtt=472 bytes_acked=49465128 bytes_sent=50322344 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.261497] TCP: my_cca: seq=14200 cwnd=51 rtt=226 bytes_acked=49832920 bytes_sent=50666968 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.264571] TCP: my_cca: seq=14300 cwnd=53 rtt=412 bytes_acked=50184784 bytes_sent=51044896 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.267824] TCP: my_cca: seq=14400 cwnd=58 rtt=692 bytes_acked=50567056 bytes_sent=51440200 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.270768] TCP: my_cca: seq=14500 cwnd=62 rtt=626 bytes_acked=50891408 bytes_sent=51786272 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.273673] TCP: my_cca: seq=14600 cwnd=65 rtt=760 bytes_acked=51223000 bytes_sent=52097592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.276755] TCP: my_cca: seq=14700 cwnd=69 rtt=606 bytes_acked=51570520 bytes_sent=52474072 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.277537] TCP: my_cca: seq=14726 cwnd=43 rtt=318 bytes_acked=51655952 bytes_sent=52563848 phase=fast_retransmit Destination: 192.168.88.253:44632
[434358.278484] TCP: my_cca: seq=14761 cwnd=35 rtt=455 bytes_acked=51758760 bytes_sent=52656520 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.279766] TCP: my_cca: seq=14800 cwnd=37 rtt=264 bytes_acked=51910800 bytes_sent=52792632 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.282982] TCP: my_cca: seq=14900 cwnd=43 rtt=497 bytes_acked=52269904 bytes_sent=53166216 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.286379] TCP: my_cca: seq=15000 cwnd=49 rtt=571 bytes_acked=52644936 bytes_sent=53539800 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.289595] TCP: my_cca: seq=15100 cwnd=54 rtt=626 bytes_acked=53024312 bytes_sent=53939448 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.293000] TCP: my_cca: seq=15200 cwnd=59 rtt=560 bytes_acked=53416720 bytes_sent=54347784 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.296265] TCP: my_cca: seq=15300 cwnd=63 rtt=685 bytes_acked=53804784 bytes_sent=54722816 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.299571] TCP: my_cca: seq=15400 cwnd=67 rtt=583 bytes_acked=54191400 bytes_sent=55131152 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.302802] TCP: my_cca: seq=15500 cwnd=71 rtt=685 bytes_acked=54572224 bytes_sent=55504736 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.305915] TCP: my_cca: seq=15600 cwnd=75 rtt=643 bytes_acked=54938568 bytes_sent=55881216 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.308985] TCP: my_cca: seq=15700 cwnd=78 rtt=871 bytes_acked=55299120 bytes_sent=56254800 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.312032] TCP: my_cca: seq=15800 cwnd=81 rtt=975 bytes_acked=55658224 bytes_sent=56590736 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.315028] TCP: my_cca: seq=15900 cwnd=84 rtt=853 bytes_acked=56011536 bytes_sent=56945496 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.318040] TCP: my_cca: seq=16000 cwnd=87 rtt=729 bytes_acked=56366296 bytes_sent=57319080 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.320923] TCP: my_cca: seq=16100 cwnd=89 rtt=977 bytes_acked=56703680 bytes_sent=57649224 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.324138] TCP: my_cca: seq=16200 cwnd=92 rtt=1021 bytes_acked=57083056 bytes_sent=58022808 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.324225] TCP: my_cca: seq=16202 cwnd=92 rtt=1108 bytes_acked=57094640 bytes_sent=58072040 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.324956] TCP: my_cca: seq=16226 cwnd=46 rtt=432 bytes_acked=57178624 bytes_sent=58121272 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.327215] TCP: my_cca: seq=16300 cwnd=49 rtt=579 bytes_acked=57443608 bytes_sent=58409424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.330417] TCP: my_cca: seq=16400 cwnd=54 rtt=421 bytes_acked=57824432 bytes_sent=58785904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.333514] TCP: my_cca: seq=16500 cwnd=59 rtt=600 bytes_acked=58186432 bytes_sent=59159488 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.336617] TCP: my_cca: seq=16600 cwnd=63 rtt=576 bytes_acked=58551328 bytes_sent=59535968 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.339701] TCP: my_cca: seq=16700 cwnd=67 rtt=793 bytes_acked=58914776 bytes_sent=59877696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.343008] TCP: my_cca: seq=16800 cwnd=71 rtt=696 bytes_acked=59298496 bytes_sent=60294720 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.346039] TCP: my_cca: seq=16900 cwnd=74 rtt=773 bytes_acked=59659048 bytes_sent=60661064 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.349029] TCP: my_cca: seq=17000 cwnd=77 rtt=640 bytes_acked=60015256 bytes_sent=60998448 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.352040] TCP: my_cca: seq=17100 cwnd=81 rtt=804 bytes_acked=60368568 bytes_sent=61350312 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.355175] TCP: my_cca: seq=17200 cwnd=84 rtt=761 bytes_acked=60734912 bytes_sent=61726792 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.358315] TCP: my_cca: seq=17300 cwnd=87 rtt=734 bytes_acked=61105600 bytes_sent=62098928 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.361332] TCP: my_cca: seq=17392 cwnd=89 rtt=712 bytes_acked=61458912 bytes_sent=62484096 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.361583] TCP: my_cca: seq=17400 cwnd=44 rtt=823 bytes_acked=61490768 bytes_sent=62484096 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.361999] TCP: my_cca: seq=17415 cwnd=44 rtt=409 bytes_acked=61538552 bytes_sent=62530432 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.364517] TCP: my_cca: seq=17500 cwnd=48 rtt=479 bytes_acked=61836840 bytes_sent=62843200 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.367633] TCP: my_cca: seq=17600 cwnd=53 rtt=559 bytes_acked=62201736 bytes_sent=63222576 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.370640] TCP: my_cca: seq=17700 cwnd=57 rtt=703 bytes_acked=62555048 bytes_sent=63571544 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.373540] TCP: my_cca: seq=17800 cwnd=61 rtt=699 bytes_acked=62898224 bytes_sent=63916168 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.376530] TCP: my_cca: seq=17900 cwnd=65 rtt=558 bytes_acked=63247192 bytes_sent=64289752 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.379553] TCP: my_cca: seq=18000 cwnd=69 rtt=717 bytes_acked=63606296 bytes_sent=64635824 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.380638] TCP: my_cca: seq=18008 cwnd=70 rtt=585 bytes_acked=63730824 bytes_sent=64776280 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.381035] TCP: my_cca: seq=18024 cwnd=35 rtt=327 bytes_acked=63778608 bytes_sent=64812480 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.383271] TCP: my_cca: seq=18100 cwnd=40 rtt=403 bytes_acked=64043592 bytes_sent=65087600 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.386186] TCP: my_cca: seq=18200 cwnd=45 rtt=468 bytes_acked=64386768 bytes_sent=65443808 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.389043] TCP: my_cca: seq=18300 cwnd=50 rtt=501 bytes_acked=64721256 bytes_sent=65772504 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.392132] TCP: my_cca: seq=18400 cwnd=55 rtt=467 bytes_acked=65084704 bytes_sent=66146088 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.395331] TCP: my_cca: seq=18500 cwnd=59 rtt=540 bytes_acked=65461184 bytes_sent=66519672 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.398369] TCP: my_cca: seq=18600 cwnd=63 rtt=674 bytes_acked=65818840 bytes_sent=66893256 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.401492] TCP: my_cca: seq=18700 cwnd=67 rtt=615 bytes_acked=66185184 bytes_sent=67266840 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.404581] TCP: my_cca: seq=18800 cwnd=71 rtt=509 bytes_acked=66548632 bytes_sent=67612912 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.407817] TCP: my_cca: seq=18900 cwnd=74 rtt=562 bytes_acked=66925112 bytes_sent=68014008 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.410703] TCP: my_cca: seq=19000 cwnd=76 rtt=595 bytes_acked=67271184 bytes_sent=68364424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.413743] TCP: my_cca: seq=19100 cwnd=77 rtt=640 bytes_acked=67628840 bytes_sent=68698912 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.416964] TCP: my_cca: seq=19200 cwnd=77 rtt=708 bytes_acked=68005320 bytes_sent=69072496 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.419967] TCP: my_cca: seq=19300 cwnd=77 rtt=865 bytes_acked=68360080 bytes_sent=69424360 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.423052] TCP: my_cca: seq=19400 cwnd=77 rtt=771 bytes_acked=68722080 bytes_sent=69796496 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.426259] TCP: my_cca: seq=19500 cwnd=78 rtt=791 bytes_acked=69100008 bytes_sent=70171528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.429556] TCP: my_cca: seq=19600 cwnd=78 rtt=562 bytes_acked=69482280 bytes_sent=70566832 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.432799] TCP: my_cca: seq=19700 cwnd=79 rtt=989 bytes_acked=69855864 bytes_sent=70940416 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.435740] TCP: my_cca: seq=19800 cwnd=80 rtt=758 bytes_acked=70209176 bytes_sent=71290832 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.438814] TCP: my_cca: seq=19900 cwnd=81 rtt=654 bytes_acked=70571176 bytes_sent=71668760 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.440851] TCP: my_cca: seq=19961 cwnd=81 rtt=758 bytes_acked=70807200 bytes_sent=71923608 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.441669] TCP: my_cca: seq=19972 cwnd=40 rtt=385 bytes_acked=70891184 bytes_sent=71972840 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.442580] TCP: my_cca: seq=20000 cwnd=41 rtt=338 bytes_acked=70995440 bytes_sent=72094472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.445960] TCP: my_cca: seq=20100 cwnd=46 rtt=574 bytes_acked=71364680 bytes_sent=72444888 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.449342] TCP: my_cca: seq=20200 cwnd=51 rtt=536 bytes_acked=71757088 bytes_sent=72857568 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.452583] TCP: my_cca: seq=20300 cwnd=56 rtt=590 bytes_acked=72137912 bytes_sent=73258664 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.455624] TCP: my_cca: seq=20400 cwnd=60 rtt=525 bytes_acked=72495568 bytes_sent=73604736 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.458730] TCP: my_cca: seq=20500 cwnd=64 rtt=703 bytes_acked=72860464 bytes_sent=73978320 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.462024] TCP: my_cca: seq=20600 cwnd=68 rtt=576 bytes_acked=73244184 bytes_sent=74385208 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.464846] TCP: my_cca: seq=20700 cwnd=71 rtt=753 bytes_acked=73581568 bytes_sent=74699424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.467841] TCP: my_cca: seq=20800 cwnd=74 rtt=570 bytes_acked=73933432 bytes_sent=75075904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.471778] TCP: my_cca: seq=20900 cwnd=75 rtt=761 bytes_acked=74395344 bytes_sent=75518992 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.474797] TCP: my_cca: seq=20984 cwnd=75 rtt=652 bytes_acked=74751552 bytes_sent=75899816 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.475222] TCP: my_cca: seq=20992 cwnd=37 rtt=322 bytes_acked=74800784 bytes_sent=75938912 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.475797] TCP: my_cca: seq=21000 cwnd=38 rtt=368 bytes_acked=74871736 bytes_sent=76012760 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.479410] TCP: my_cca: seq=21100 cwnd=44 rtt=384 bytes_acked=75278624 bytes_sent=76442816 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.482361] TCP: my_cca: seq=21200 cwnd=50 rtt=599 bytes_acked=75629040 bytes_sent=76797576 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.486226] TCP: my_cca: seq=21300 cwnd=55 rtt=574 bytes_acked=76080816 bytes_sent=77237768 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.489200] TCP: my_cca: seq=21400 cwnd=60 rtt=598 bytes_acked=76431232 bytes_sent=77615696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.492208] TCP: my_cca: seq=21500 cwnd=64 rtt=690 bytes_acked=76784544 bytes_sent=77954528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.495265] TCP: my_cca: seq=21600 cwnd=67 rtt=551 bytes_acked=77142200 bytes_sent=78328112 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.498379] TCP: my_cca: seq=21700 cwnd=70 rtt=489 bytes_acked=77511440 bytes_sent=78677080 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.501352] TCP: my_cca: seq=21800 cwnd=73 rtt=561 bytes_acked=77857512 bytes_sent=79052112 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.501842] TCP: my_cca: seq=21816 cwnd=73 rtt=545 bytes_acked=77918328 bytes_sent=79125960 phase=loss_recovery Destination: 192.168.88.253:44632
[434358.502325] TCP: my_cca: seq=21830 cwnd=36 rtt=338 bytes_acked=77974800 bytes_sent=79176640 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434358.504640] TCP: my_cca: seq=21900 cwnd=40 rtt=548 bytes_acked=78241232 bytes_sent=79437280 phase=congestion_avoidance Destination: 192.168.88.253:44632
